token	model	status	DS	success	RC_pct	penalty	termination	term_frame	detail	frames	warmup	off_route_pct	coll_vehicle	coll_ped	coll_layout	red_light	comfort	route_completion	epdms	no_at_fault_collisions	drivable_area_compliance	driving_direction_compliance	traffic_light_compliance	time_to_collision_within_bound	lane_keeping	history_comfort	extended_comfort	ego_progress	collision_count	avg_speed
b66f23071e675170	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	239	goal region entered	240	8	0.0	0	0	0	0	0.4545	71.2317	0.8109	1.0	1.0	1.0	1.0	1.0	0.7974	0.7888	0.3793	1.0	0.0	2.987
bbee1ab465af50c2	drivor_action_best_before	scored	88.871	0	88.87	1.0	contact_not_at_fault	372	front with f2be37d5e8565859	373	20	0.0	0	0	0	0	0.1176	126.7992	0.6482	1.0	1.0	1.0	1.0	0.9717	0.3144	0.6572	0.2153	0.8625	1.0	3.4274
bbee1ab465af50c2	drivor_action_best_after	scored	88.871	0	88.87	1.0	contact_not_at_fault	392	front with f2be37d5e8565859	393	20	0.0	0	0	0	0	0.0556	126.7853	0.6683	1.0	1.0	1.0	1.0	1.0	0.2976	0.7239	0.2547	0.8625	1.0	3.2527
bc08e60c250953a9	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	380	goal region entered	381	20	0.0	0	0	0	0	0.1667	209.3672	0.6513	1.0	1.0	1.0	1.0	1.0	0.1662	0.6427	0.2521	1.0	0.0	5.5243
bc08e60c250953a9	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	401	goal region entered	402	20	0.0	0	0	0	0	0.2632	209.3395	0.6514	1.0	1.0	1.0	1.0	1.0	0.1623	0.6492	0.233	1.0	0.0	5.235
be36f75d360c502f	drivor_action_best_before	scored	20.11	0	33.52	0.6	contact_at_fault	64	front with navsafe_mainline_vehicle	65	8	0.0	1	0	0	0	0.0	32.3113	0.6627	0.9825	1.0	1.0	1.0	0.8246	1.0	0.6316	0.2105	0.2762	1.0	5.1067
be36f75d360c502f	drivor_action_best_after	scored	21.111	0	35.19	0.6	contact_at_fault	69	front with navsafe_mainline_vehicle	70	8	0.0	1	0	0	0	0.0	34.5368	0.6663	0.9839	1.0	1.0	1.0	0.8548	1.0	0.6129	0.1774	0.2941	1.0	5.0599
bea8f31993cd5a1b	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	483	goal region entered	484	20	0.0	0	0	0	0	0.1304	265.8042	0.6911	1.0	1.0	1.0	1.0	1.0	0.7155	0.6681	0.2263	1.0	0.0	5.5197
bea8f31993cd5a1b	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	471	goal region entered	472	20	0.0	0	0	0	0	0.0455	265.3463	0.701	1.0	1.0	1.0	1.0	1.0	0.823	0.6438	0.2345	1.0	0.0	5.6503
bf72d4d6b25f5b27	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	338	goal region entered	339	20	0.0	0	0	0	0	0.2667	220.7787	0.6841	1.0	1.0	1.0	1.0	1.0	0.0721	0.6458	0.2696	1.0	0.0	6.5522
bf72d4d6b25f5b27	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	358	goal region entered	359	20	0.0	0	0	0	0	0.0625	220.8064	0.6781	1.0	1.0	1.0	1.0	1.0	0.0678	0.6342	0.2507	1.0	0.0	6.1879
bf896d504b4356c7	drivor_action_best_before	scored	30.475	0	50.79	0.6	contact_at_fault	123	front with 980e777140455d1e	124	20	0.0	1	0	0	0	0.2	54.4676	0.7646	0.9904	1.0	1.0	1.0	0.8846	0.6154	0.6346	0.2308	0.5003	1.0	4.4133
bf896d504b4356c7	drivor_action_best_after	scored	29.971	0	49.95	0.6	contact_at_fault	123	front with 980e777140455d1e	124	20	0.0	1	0	0	0	0.4	54.3464	0.7669	0.9904	1.0	1.0	1.0	0.8846	0.6058	0.6442	0.2404	0.4917	1.0	4.4035
bfcbb192c11b5736	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	285	goal region entered	286	20	0.0	0	0	0	0	0.3846	89.7307	0.8403	1.0	1.0	1.0	1.0	1.0	0.9962	0.7707	0.3233	1.0	0.0	3.139
bfcbb192c11b5736	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	290	goal region entered	291	20	0.0	0	0	0	0	0.6154	89.8512	0.8428	1.0	1.0	1.0	1.0	1.0	0.9963	0.7565	0.3653	1.0	0.0	3.0892
c1c5dec6bab3598a	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	161	goal region entered	162	20	0.0	0	0	0	0	0.8571	45.9527	0.852	1.0	1.0	1.0	1.0	1.0	0.9507	0.9366	0.507	1.0	0.0	2.8769
c1c5dec6bab3598a	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	159	goal region entered	160	20	0.0	0	0	0	0	0.8571	45.9352	0.8513	1.0	1.0	1.0	1.0	1.0	0.9571	0.9286	0.5	1.0	0.0	2.9118
c41f71c68ad45f21	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	186	goal region entered	187	20	0.0	0	0	0	0	0.125	77.7816	0.8314	1.0	1.0	1.0	1.0	1.0	0.8683	0.6886	0.2395	1.0	0.0	4.1862
c41f71c68ad45f21	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	159	goal region entered	160	20	0.0	0	0	0	0	0.1429	77.9685	0.8513	1.0	1.0	1.0	1.0	1.0	0.9571	0.7	0.2143	1.0	0.0	4.9043
c8600743d9e050a9	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	164	goal region entered	165	8	0.0	0	0	0	0	0.2857	72.7696	0.815	1.0	1.0	1.0	1.0	1.0	0.6115	0.6688	0.242	1.0	0.0	4.4306
c8600743d9e050a9	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	157	goal region entered	158	8	0.0	0	0	0	0	0.2857	72.6743	0.8272	1.0	1.0	1.0	1.0	1.0	0.6267	0.7067	0.2867	1.0	0.0	4.6209
c895b062e3735053	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	327	goal region entered	328	20	0.0	0	0	0	0	0.4667	225.8665	0.7963	1.0	1.0	1.0	1.0	1.0	0.9156	0.7532	0.4091	1.0	0.0	6.9051
c895b062e3735053	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	312	goal region entered	313	20	0.0	0	0	0	0	0.6429	225.9356	0.7887	1.0	1.0	1.0	1.0	1.0	0.8567	0.7679	0.4061	1.0	0.0	7.2382
c896895a9524547f	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	320	goal region entered	321	20	0.0	0	0	0	0	0.1333	146.5091	0.7073	1.0	1.0	1.0	1.0	1.0	0.4718	0.6578	0.2226	1.0	0.0	4.594
c896895a9524547f	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	310	goal region entered	311	20	0.0	0	0	0	0	0.0714	146.3101	0.7092	1.0	1.0	1.0	1.0	1.0	0.4708	0.6735	0.2234	1.0	0.0	4.7353
cc108c5480345911	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	444	goal region entered	445	20	0.0	0	0	0	0	0.4286	199.8172	0.7165	1.0	1.0	1.0	1.0	0.9953	0.5153	0.6941	0.2729	1.0	0.0	4.5131
cc108c5480345911	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	432	goal region entered	433	20	0.0	0	0	0	0	0.45	199.775	0.7235	1.0	1.0	1.0	1.0	0.9952	0.5521	0.7094	0.276	1.0	0.0	4.6372
cce944facc8158e8	drivor_action_best_before	scored	15.268	0	17.57	0.868922	off_drivable	57	off drivable for 0.5 s through frame 57	58	20	13.108	0	0	0	0	0.0	39.5715	0.6743	1.0	0.8684	1.0	1.0	1.0	1.0	0.6579	0.0526	0.1147	0.0	6.9277
cce944facc8158e8	drivor_action_best_after	scored	15.497	0	17.57	0.881934	off_drivable	60	off drivable for 0.5 s through frame 60	61	20	11.807	0	0	0	0	0.5	39.3305	0.7338	1.0	0.878	1.0	1.0	1.0	1.0	0.8293	0.2927	0.1147	0.0	6.5475
d5812df28c1558ba	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	139	goal region entered	140	20	0.0	0	0	0	0	0.1667	52.9459	0.8163	1.0	1.0	1.0	1.0	1.0	0.5667	0.7083	0.3	1.0	0.0	3.8233
d5812df28c1558ba	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	139	goal region entered	140	20	0.0	0	0	0	0	0.0	52.9106	0.8087	1.0	1.0	1.0	1.0	1.0	0.5667	0.6667	0.2833	1.0	0.0	3.8208
d64a3964875f5b41	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	243	goal region entered	244	20	0.0	0	0	0	0	0.3636	124.8637	0.7253	1.0	1.0	1.0	1.0	1.0	0.558	0.692	0.2545	1.0	0.0	5.1336
d64a3964875f5b41	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	251	goal region entered	252	20	0.0	0	0	0	0	0.6364	124.9788	0.7267	1.0	1.0	1.0	1.0	1.0	0.5	0.7457	0.3276	1.0	0.0	4.9752
daf905a8d1255722	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	367	goal region entered	368	20	0.0	0	0	0	0	0.3529	182.9909	0.7677	1.0	1.0	1.0	1.0	1.0	0.4626	0.7098	0.2874	1.0	0.0	4.9962
daf905a8d1255722	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	366	goal region entered	367	20	0.0	0	0	0	0	0.4118	182.9892	0.7751	1.0	1.0	1.0	1.0	1.0	0.5821	0.7205	0.2594	1.0	0.0	5.0098
e1526251bd0a53ee	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	265	goal region entered	266	8	0.0	0	0	0	0	0.25	96.6774	0.8339	1.0	1.0	1.0	1.0	1.0	0.8643	0.7558	0.314	1.0	0.0	3.6345
e1526251bd0a53ee	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	270	goal region entered	271	8	0.0	0	0	0	0	0.3077	96.3054	0.8314	1.0	1.0	1.0	1.0	1.0	0.8783	0.7452	0.3004	1.0	0.0	3.5537
e244b2ddf97a57d6	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	193	goal region entered	194	20	0.0	0	0	0	0	0.25	97.8696	0.812	1.0	1.0	1.0	1.0	1.0	0.5575	0.7299	0.2471	1.0	0.0	5.0523
e244b2ddf97a57d6	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	189	goal region entered	190	20	0.0	0	0	0	0	0.625	99.3462	0.7945	1.0	1.0	1.0	1.0	1.0	0.4059	0.7471	0.2706	1.0	0.0	5.2364
e3e0b3d6d5ae52a1	drivor_action_best_before	scored	36.478	0	60.8	0.6	contact_at_fault	228	front with 1beb53252a075098	229	20	0.0	1	0	0	0	0.1	125.4675	0.7279	0.9952	1.0	1.0	1.0	0.9952	1.0	0.6603	0.2775	0.5755	1.0	5.5059
e3e0b3d6d5ae52a1	drivor_action_best_after	scored	36.813	0	61.36	0.6	contact_at_fault	229	front with 1beb53252a075098	230	20	0.0	1	0	0	0	0.0	125.7265	0.7304	0.9952	1.0	1.0	1.0	0.9952	1.0	0.7048	0.2619	0.5815	1.0	5.4933
e74ca27f40755297	drivor_action_best_before	scored	34.176	0	37.57	0.909583	off_drivable	81	off drivable for 0.5 s through frame 81	82	20	9.042	0	0	0	0	0.0	45.2849	0.756	1.0	0.9194	1.0	1.0	1.0	0.8387	0.5806	0.1613	0.3453	0.0	5.5398
e74ca27f40755297	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	199	goal region entered	200	20	0.0	0	0	0	0	0.3333	118.9449	0.8165	1.0	1.0	1.0	1.0	1.0	0.6722	0.5833	0.2778	1.0	0.0	5.9543
e9567d54464052f7	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	197	goal region entered	198	8	0.0	0	0	0	0	0.2222	79.5753	0.7816	1.0	1.0	1.0	1.0	0.9842	0.6368	0.6895	0.3526	1.0	0.0	4.0628
e9567d54464052f7	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	202	goal region entered	203	8	0.0	0	0	0	0	0.0	80.3067	0.767	1.0	1.0	1.0	1.0	0.9846	0.6051	0.7077	0.2718	1.0	0.0	3.9987
edc4a4a176f65fea	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	141	goal region entered	142	20	0.0	0	0	0	0	0.5	46.9141	0.8914	1.0	1.0	1.0	1.0	1.0	0.918	0.7869	0.4262	1.0	0.0	3.3318
edc4a4a176f65fea	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	140	goal region entered	141	20	0.0	0	0	0	0	0.1667	46.4651	0.8843	1.0	1.0	1.0	1.0	1.0	0.9587	0.7686	0.3471	1.0	0.0	3.3236
f038fc7ffdab5bad	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	159	goal region entered	160	20	0.0	0	0	0	0	0.2857	51.5985	0.826	1.0	1.0	1.0	1.0	1.0	1.0	0.7357	0.2429	1.0	0.0	3.2578
f038fc7ffdab5bad	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	180	goal region entered	181	20	0.0	0	0	0	0	0.0	51.6821	0.8163	1.0	1.0	1.0	1.0	1.0	1.0	0.7143	0.205	1.0	0.0	2.8844
f077a062ad9b55e9	drivor_action_best_before	scored	18.115	0	30.19	0.6	contact_at_fault	67	front with 325b42e8d7725ccc	68	20	0.0	1	0	0	0	0.0	34.3704	0.6955	0.9583	1.0	1.0	1.0	0.7292	1.0	0.625	0.2083	0.225	1.0	5.1263
f077a062ad9b55e9	drivor_action_best_after	scored	19.647	0	32.74	0.6	contact_at_fault	90	front with 325b42e8d7725ccc	91	20	0.0	1	0	0	0	0.0	37.2547	0.7277	0.9859	1.0	1.0	1.0	0.831	0.9718	0.6338	0.2817	0.2532	1.0	4.1476
